1|779801710034|70|32|CONJUNTO BRET/SILI|1165|1|00000
1|779637370090|70|32|CORPINIO C/ARO|890|1|00000
1|779115002361|1|32|CHOCOL.ZUCOAx200G|159|1|00000
1|779637350001|70|32|VEDETTINA AL/LYC.|490|1|00000
1|779637350002|70|32|VEDETTINA AL/LYC.|490|1|00000
1|779637350003|70|32|VEDETTINA AL/LYC.|490|1|00000
1|779115002378|1|32|CHOCOLAT.ZUCOAx400|245|1|00000
1|779479332217|70|32|BOMBACHA T/BAJO|589|1|00000
8|779479332101|779479332217
8|779479332102|779479332217
8|779479332103|779479332217
8|779479332137|779479332217
8|779479332138|779479332217
8|779479332155|779479332217
8|779479332208|779479332217
1|779479332218|70|32|BOMBACHA T/BAJO|589|1|00000
8|779479332105|779479332218
8|779479332106|779479332218
8|779479332107|779479332218
8|779479332140|779479332218
8|779479332141|779479332218
8|779479332142|779479332218
8|779479332209|779479332218
1|779479334973|70|32|BOMBACHA T/BAJO|589|1|00000
8|779479333595|779479334973
8|779479333596|779479334973
8|779479333597|779479334973
1|779479334974|70|32|BOMBACHA T/BAJO|589|1|00000
8|779479333598|779479334974
8|779479333599|779479334974
8|779479333600|779479334974
1|779479334971|70|32|BIKINI S/COST.COL|589|1|00000
8|779479333589|779479334971
8|779479333590|779479334971
8|779479333591|779479334971
1|779479332219|70|32|BOMB.COLALESS|589|1|00000
8|779479332109|779479332219
8|779479332110|779479332219
8|779479332111|779479332219
8|779479332144|779479332219
8|779479332145|779479332219
8|779479332146|779479332219
8|779479332210|779479332219
1|779479332220|70|32|BOMB.COLALESS|589|1|00000
8|779479332113|779479332220
8|779479332114|779479332220
8|779479332115|779479332220
8|779479332148|779479332220
8|779479332156|779479332220
8|779479332157|779479332220
8|779479332211|779479332220
1|779479334975|70|32|BOMB.COLALESS|589|1|00000
8|779479333601|779479334975
8|779479333602|779479334975
8|779479333603|779479334975
1|779293005583|60|32|DOGUI CARNE x1.5K|379|1|00000
1|779479334976|70|32|BOMB.COLALESS|589|1|00000
8|779479333604|779479334976
8|779479333605|779479334976
8|779479333606|779479334976
1|779806527403|60|32|ALIMENT.L.PRICEx3K|625|1|00000
